# E [MeV]   xs [b]  yerr [b]
 3.00000E+00 3.35E-02   0.2E-02
 3.10000E+00 3.17E-02   0.6E-02
 3.20000E+00 2.99E-02   0.6E-02
 3.30000E+00 2.93E-02   0.6E-02
 3.40000E+00 3.37E-02   0.6E-02
 3.50000E+00 3.73E-02   0.6E-02
